"CMTE_ID","AMNDT_IND","RPT_YR","RPT_TP","IMAGE_NUM","LINE_NUM","FORM_TP_CD","SCHED_TP_CD","NAME","CITY","STATE","ZIP_CODE","TRANSACTION_DT","TRANSACTION_AMT","TRANSACTION_PGI","PURPOSE","CATEGORY","CATEGORY_DESC","MEMO_CD","MEMO_TEXT","ENTITY_TP","SUB_ID","FILE_NUM","TRAN_ID","BACK_REF_TRAN_ID"
"C00005561","A","2015","M5","15951482924","21B","F3X","SB","ACTBLUE TECHNICAL SERVICES","CAMBRIDGE","MA","021385106","04/27/2015","156.26","","ACTBLUE SERVICE FEE 4/27/2015","","","","","ORG","4061720151245760860","1010605","D607709",""
"C00312017","N","2015","Q1","15970354712","17","F3","SB","4 SISTERS WINE BAR AND TAPAS","LA CROSSE","WI","54601","03/19/2015","1522.15","P","EVENT FOOD & DRINK","","","","","ORG","4041720151242006813","1003763","D606925",""
"C00473272","N","2015","Q2","201507159000171410","17","F3","SB","STRIPE","CYBERSPACE","CA","90000","04/30/2015","19.21","P","MERCHANT FEE","001","Administrative/Salary/Overhead Expenses","","","ORG","4071520151247148797","1015255","EXPB8710",""
"C00238865","N","2015","Q1","15951168602","17","F3","SB","PCMS, LLC","WASHINGTON","DC","20036","03/12/2015","1317.02","O","ACCOUNTING SERVICES","","","","","ORG","4041620151241942787","1004049","D562237",""
"C00571372","A","2015","MY","201507319000473436","21B","F3X","SB","LKJ LLC","WASHINGTON","DC","20007","05/13/2015","1891.94","","FINANCE CONSULTING","","","","","ORG","4073120151248141285","1019371","SB21B.I167",""
"C00540500","N","2015","Q1","15020131443","17","F3","SB","MALTZMAN, SAMANTHA","NEW YORK","NY","101703099","01/30/2015","1250","P","FUNDRAISING CONSULTING SERVICES","","","","","IND","2042820151242338530","1005930","SB0428151443110",""
"C00573980","A","2015","Q1","15951168850","17","F3","SB","ACTIVE DATACOMM","TUPELO","MS","38801","03/12/2015","693.91","S","OFFICE SUPPLIES/SOFTWARE","001","Administrative/Salary/Overhead Expenses","","","ORG","1061620150017607358","1009820","SB17.4209",""
"C00572339","N","2015","Q1","15951173669","17","F3","SB","COOPER DOOR","BEDFORD","NH","03101","01/30/2015","21.76","P","MEETING WITH POTENTIAL STAFFER","","","X","*","ORG","4041720151242014284","1004219","VPEDF9V3M98",""
"C00385526","N","2015","Q2","201507160200198611","17","F3","SB","UBER CAR SERVICE","SAN FRANCISCO","CA","941052625","05/28/2015","62.77","P","REIMBURSE: TAXI: HIGHWOOD CAPITAL CONSUL","","","X","[MEMO ITEM]","","2072920151248023079","1018367","SB07281586111465",""
"C00279802","N","2015","M3","15970309034","21B","F3X","SB","AUTHORIZE.NET","AMERICAN FORK","UT","84003","02/03/2015","39.7","","ELECTRONIC GATEWAY FEE","","","","","ORG","4032320151240923403","999151","SB21B.74710",""
"C00273169","N","2015","Q1","15951156794","17","F3","SB","VERIZON","ALBANY","NY","122125124","03/31/2015","106.96","P","PHONE","001","Administrative/Salary/Overhead Expenses","","","ORG","4042020151242083874","1003673","D428412",""
"C00458976","N","2015","Q2","201507159000167417","17","F3","SB","RENAISSANCE ROSS BRIDGE GOLF RESORT","BIRMINGHAM","AL","35226","04/24/2015","500","P","EVENT SPACE AND CATERING","007","Campaign Event Expenses","","","ORG","4071520151247148455","1015178","D610894",""
"C00412569","N","2015","M4","15970658926","21B","F3X","SB","DENTON COUNTY REPUBLICAN PARTY","DENTON","TX","76201","03/04/2015","400","","IN-KIND - AUCTION ITEM","","","","","ORG","4042220151242184555","1005330","SB21B.6562",""
"C00443218","N","2015","Q1","15020147254","17","F3","SB","TAYLOR, MAMIE","RIDGELAND","MS","39157","01/14/2015","1641","","SALARY","","","","SALARY","IND","2042920151242351688","1005991","SB042815725486",""
"C00331397","N","2015","Q2","201507089000067260","17","F3","SB","STAKER FLORAL","IDAHO FALLS","ID","834045422","04/14/2015","52.71","P","FLOWERS","","","X","","ORG","4070920151246168115","1012861","BD6D8D9668733484EB25","BE5ADF74521884CCABCF"
"C00003418","A","2015","M6","201507239000359454","21B","F3X","SB","ROWLEY, JAMES M","WASHINGTON","DC","20003","05/15/2015","5600.31","","PAYROLL","","","","","IND","4072320151247882435","1017428","2015M06L21PA00149",""
"C00204370","N","2015","Q1","15020135596","17","F3","SB","MERKLE RESPONSE SERVICES, INC.","HAGERSTOWN","MD","21740","02/10/2015","200","P","POSTAGE","","","","","","2042820151242336132","1005882","SB0427155596431",""
"C00038505","N","2015","M4","15951183423","21B","F3X","SB","MS. CAROLYN JUSTICE","HAMPSTEAD","NC","284430296","03/11/2015","843.96","","MILEAGE/HOTELS & SEE BELOW","","","","MILEAGE/HOTELS & SEE BELOW","ORG","4042020151242092123","1004618","50331.E48305",""
"C00464339","N","2015","Q1","15970349518","17","F3","SB","WALMART","WAUSA","WI","54401","03/16/2015","86.09","","OFFICE SUPPLIES","","","X","","ORG","4041520151241890929","1003448","SB17.I6014","SB17.I5819"
"C00437756","N","2015","Q2","201507159000176950","17","F3","SB","BLANK ROME LLP","WASHINGTON","DC","200372403","06/17/2015","50000","","LEGAL FEES","","","","","ORG","4071620151247292180","1015322","BC69B349999CE430BAD5",""
"C00540302","N","2015","Q2","201507170200204553","17","F3","SB","ARISTOTLE INTERNATIONAL INC","WASHINGTON","DC","200031164","06/19/2015","2850","P","SOFTWARE QUARTERLY FEE","001","Administrative/Salary/Overhead Expenses","","","","2073020151248078252","1018709","SB0729154553948",""
"C00190934","N","2015","M4","15970655688","21B","F3X","SB","TOWER HOTEL","OKLAHOMA CITY","OK","73112","03/19/2015","1000","","FUNDRAISING EVENT FACILITY","","","","","ORG","4042220151242180159","1005114","D260069",""
"C00204370","N","2015","Q2","201507150200188389","17","F3","SB","PAYPAL, INC.","SAN JOSE","CA","95131","04/02/2015","60","P","CREDIT CARD PROCESSING FEES","","","","","","2072420151247922930","1017890","SB072415838958",""
"C00075820","N","2015","M4","15951207409","21B","F3X","SB","HELP SCOUT","BOSTON","MA","02118","03/04/2015","15","","WEB SERVICE","","","X","","ORG","4042220151242186912","1005423","SB21-0.045094","SB21-0.042718"
"C00193433","N","2015","M5","15970696025","21B","F3X","SB","WARREN, LEIGH","ARLINGTON","VA","22206","04/15/2015","3324.35","","SALARIES","","","","","IND","4051520151243723458","1007462","SB21B-249796",""
"C00458398","N","2015","Q2","201507160200190834","17","F3","SB","WELLS FARGO","WASHINGTON","DC","20003","04/29/2015","15","P","BANK FEE","","","","","","2072820151247986531","1018153","SB07271508342446",""
"C00193433","N","2015","M6","15951481876","21B","F3X","SB","YELLOW CAB 328","WASHINGTON","DC","20002","05/21/2015","9.69","","TRAVEL/ACCOMMODATION /MEALS","","","X","MEMO ENTRY","ORG","4061720151245758857","1010601","SB21B-250851-130000","SB21B-250851"
"C00385773","N","2015","Q2","201507159000223709","17","F3","SB","CARD SERVICE INTERNATIONAL INC.","HOUSTON","TX","770603520","04/17/2015",".03","P","CREDIT CARD PROCESSING FEE","","","","","ORG","4071620151247306079","1015640","D624157",""
"C00354332","N","2015","M6","15971239963","21B","F3X","SB","ADAMS, VELMA","UTICA","MI","48317","05/01/2015","150","","BINGO PRIZE","","","","","IND","4062220151245914350","1011434","SB21B.66939",""
"C00074450","N","2015","M7","201507209000348787","21B","F3X","SB","BMO HARRIS BANK","MILWAUKEE","WI","53201","04/10/2015","-2.69","","BANK FEE REVERSAL","","","X","","ORG","4072120151247613165","1017067","SB21B.I22173","SB21B.I21983"
"C00075820","N","2015","M2","15950811293","21B","F3X","SB","SANCHEZ, PABLO","ARLINGTON","VA","22204","01/12/2015","6325","","PERSONNEL SVC","","","","","IND","4022620151239783911","995011","SB21-0.041776",""
"C00394957","N","2015","Q1","15951151598","17","F3","SB","CORNER BAKERY","WASHINGTON","DC","20001","01/26/2015","404","P","FOOD & BEVERAGE","","","","","ORG","4041720151242003769","1003422","SB17.27071",""
"C00492785","N","2015","Q2","201507150200185095","17","F3","SB","PIRYX","SAN FRANCISCO","CA","94105","05/11/2015","3.76","","CREDIT CARD MERCHANT FEE","","","","","","2072820151247985820","1018145","SB0727155095315",""
"C00367862","N","2015","Q1","15970353242","17","F3","SB","DELTA AIRLINES, INC.","ATLANTA","GA","30354","01/13/2015","471.1","P","AIRFARE","","","X","","ORG","4041620151241937481","1003692","SB17.38423.2","SB17.38423"
"C00488304","N","2015","MY","201507319000474659","21B","F3X","SB","WASHINGTON INTELLIGENCE BUREAU","CHANTILLY","VA","20151","01/29/2015","9488.07","","DIRECT MAIL-PAC FUNDRAISING","","","","","ORG","4073120151248141730","1019397","SB21B.055",""
"C00397737","N","2015","Q1","15951172375","17","F3","SB","DEPARTMENT OF LABOR AND INDUSTRIES","OLYMPIA","WA","985044000","01/29/2015","326.86","","INSURANCE","","","","","ORG","4041720151242013640","1004191","SB17.I8309",""
"C00211763","N","2015","M7","201507209000295473","21B","F3X","SB","MEDIA TEMPLE","CULVER CITY","CA","90232","06/03/2015","50","","WEB HOSTING","","","","","ORG","4072020151247538324","1016749","21B-27-01685-02102",""
"C00514513","N","2015","Q2","201507149000120057","17","F3","SB","VANORSDEL, JAMES","CHARLOTTE","NC","282201207","04/15/2015","1029.71","P","PAYROLL","","","","","IND","4071520151247127232","1014440","SB17.I1510",""
"C00495952","N","2015","Q2","201507159000165110","17","F3","SB","USPS","DEERFIELD","IL","600156270","04/01/2015","440","P","POSTAGE","","","","","ORG","4071620151247284995","1015121","VQZ499NQC80",""
"C00461350","N","2015","Q1","15970356384","17","F3","SB","AMERICAN EXPRESS","NEW YORK","NY","10080","03/02/2015","38","","CC SERVICE FEE","","","X","","ORG","4041720151242008292","1003838","B8F486DCA283E43B3AEC","B77D0B226839E4859983"
"C00006080","N","2015","M4","15951180021","21B","F3X","SB","BB&T MERCHANT SERVICES","WILSON","NC","278940200","03/16/2015","737.8","","CREDIT CARD PROCESSING FEES","","","","","ORG","4041720151242018046","1004502","D165408",""
"C00370007","N","2015","M5","15970708011","21B","F3X","SB","WOODSIDE DELICATESSEN","REDWOOD","CA","94061","04/15/2015","681.75","","EVENT CATERING","","","","","ORG","4051920151243802649","1008193","APR2015-00223",""
"C00542761","N","2015","Q1","15951147209","17","F3","SB","CUBA LODGING","VEDADO PLAZA, LA HAVANA","CU","","03/01/2015","272","P","TRAVEL EXPENSES","","","X","*","ORG","4041520151241887374","1003229","VN7KG9YPS66","VN7KG9YPMJ0"
"C00073056","N","2015","M6","15951485865","21B","F3X","SB","BURKE & HERBERT BANK & TRUST COMPANY","ALEXANDRIA","VA","22313","05/31/2015","150.62","","MERCHANT FEES","001","Administrative/Salary/Overhead Expenses","","","ORG","4061720151245762652","1010685","SB21B.10408",""
"C00309567","N","2015","MY","201507309000457030","21B","F3X","SB","AMAZON.COM","SEATTLE","WA","981080387","02/06/2015","32.34","","RESEARCH (SEE AMERICAN EXPRESS)","","","X","","ORG","4073020151248062896","1018983","SB21B1224",""
"C00532572","N","2015","MY","201507249000414289","21B","F3X","SB","AMAZON","SEATTLE","WA","98144","06/23/2015","29.6","","OFFICE SUPPLIES - TD BANK","","","X","","ORG","4072420151247904948","1017863","SB21B.6064",""
"C00370007","N","2015","M6","15951512258","21B","F3X","SB","UBER TECHNOLOGIES","SAN FRANCISCO","CA","94102","04/03/2015","9.11","","GROUND TRANSPORTATION","","","X","","ORG","4062220151245913273","1011390","MAY2015-00225",""
"C00409623","N","2015","MY","201507279000424971","21B","F3X","SB","AMERICAN EXPRESS","FT. LAUDERDALE","FL","33336","05/04/2015","1254.12","","PAC FUNDRAISING EXPENSES (OVER $200 ITEMIZED BELOW)","","","","","ORG","4072720151247939811","1018119","SB21B.7821",""
"C00087874","N","2015","MY","201507219000351090","21B","F3X","SB","U.S. BANK","OMAHA","NE","68102","05/14/2015","64.2","O","MAY BANK CHARGES","001","Administrative/Salary/Overhead Expenses","","","ORG","4072120151247613784","1017158","B576768",""
"C00224717","N","2015","M5","15951424175","21B","F3X","SB","STARGEL, SHARON","STERLING HEIGHTS","MI","48312","04/26/2015","150","","BINGO PRIZE","","","","","IND","4052220151243895479","1008859","SB21B.62263",""
"C00574624","A","2015","Q2","201507209000317998","23","F3P","SB","US AIRWAYS","PHOENIX","AZ","85034","06/17/2015","615.1","","TRAVEL","","","X","","ORG","4072120151247610532","1016928","SB23CCUV6.1573","SB23.34347"
"C00577130","N","2015","Q2","201507159000158150","23","F3P","SB","CARTER, NICHOLAS","BURLINGTON","VT","054014024","06/08/2015","205.82","P","REIMBURSE SHIPPING","","","","","IND","4071620151247282231","1015044","VPE839YZVQ5",""
"C00010603","N","2015","M2","15950821277","21B","F3X","SB","AVALANCHE SERVICES","KEARNEYSVILLE","WV","25430","01/26/2015","3321","","DIRECT MAIL","","","","","ORG","4022420151239165925","995113","SB21B-278944",""
"C00502294","N","2015","Q1","15970347478","17","F3","SB","SPECIALTY'S CAFE & BAKERY","PLEASANTON","CA","94588","03/17/2015","8.93","","FOOD AND BEVERAGE","","","","","ORG","4041520151241888757","1003317","D756384",""
"C00430462","A","2015","Q1","15020173456","17","F3","SB","U.S. POSTMASTER","CHATTANOOGA","TN","37402","02/02/2015","5.54","","","","","","","","1071720150017649612","1011810","SB062915345666",""
"C00042366","N","2015","M4","15020158216","21B","F3X","SB","DAVID JULIEN D/B/A RAPID HAULING & SERVICES, LLC","SILVER SPRING","MD","20901","03/31/2015","657.2","","BUILDING MAINTENANCE","","","","","","2050120151242388695","1006155","SB04301582167642",""
"C00543504","N","2015","MY","201507159000178587","21B","F3X","SB","NGP VAN, INC.","WASHINGTON","DC","200055006","02/15/2015","300","","COMPUTER EXPENSE","","","","","ORG","4071620151247293254","1015337","VNGXF9TVX00",""
"C00508804","N","2015","Q1","15951163731","17","F3","SB","ACTBLUE TECHNICAL SERVICES","CAMBRIDGE","MA","02238","02/08/2015","264.44","","MERCHANT FEES/REFUNDS - SEE MEMOS ON SCHEDULE B FOR LINES 17 AND 20A","","","","","ORG","4041720151242009660","1003915","17-01-04025-0000",""
"C00502294","N","2015","Q2","201507159000122692","17","F3","SB","CITY OF FREMONT HUMAN RELATIONS COMMISSION","FREMONT","CA","94538","06/17/2015","250","","PARADE FEES","","","","","ORG","4071520151247129119","1014542","D764644",""
"C00572404","N","2015","Q2","201507149000111451","17","F3","SB","PIRYX, INC.","SAN FRANCISCO","CA","94105","04/15/2015","197.8","P","CREDIT CARD FEES","001","Administrative/Salary/Overhead Expenses","","","ORG","4071420151247037238","1014169","SB17.E1611538",""
"C00331769","N","2015","Q1","15970345988","17","F3","SB","NGP VAN SOFTWARE, INC.","WASHINGTON","DC","200055006","02/24/2015","2850","P","SOFTWARE LICENSE FEE","","","","","ORG","4041520151241886205","1003185","VN7EC9YG0E5",""
"C00384057","N","2015","Q2","201507149000110294","17","F3","SB","THE CONRAD GROUP","WASHINGTON","DC","200031819","05/05/2015","8000","P","CONSULTANT - FUNDRAISING","","","","","ORG","4071420151247036677","1014126","D668548",""
"C00364935","A","2015","Q1","15970683005","17","F3","SB","CMDI","TYSONS CORNER","VA","22182","01/15/2015","59.75","","CC TRANSACTION FEES","001","Administrative/Salary/Overhead Expenses","","","ORG","4042920151242343008","1006042","SB17.109309",""
"C00193433","N","2015","M2","15970269196","21B","F3X","SB","US AIRWAYS","PHOENIX","AZ","85034","01/21/2015","570.18","","TRAVEL/ACCOMMODATION /MEALS","","","X","MEMO ENTRY","ORG","4021920151239072907","993863","SB21B-246113-20000","SB21B-246113"
"C00466482","N","2015","Q2","201507200200210030","17","F3","SB","AMERICAN AIRLINES","DFW AIRPORT","TX","75261","06/04/2015","501.2","P","REIMBURSE TRAVEL AND OFFICE EXPENSES","001","Administrative/Salary/Overhead Expenses","X","[MEMO ITEM]","","2073120151248172653","1019611","SB0731150030345",""
"C00540500","N","2015","Q2","201507160200191731","17","F3","SB","CUSTOM PAYROLL SERVICES, INC.","HUNT VALLEY","MD","210301460","05/18/2015","5636.59","P","PAYROLL","","","","","","2073020151248076678","1018678","SB0729151731404",""
"C00384693","N","2015","Q2","201507200200213501","17","F3","SB","PREMIERE GLOBAL SERVICES","ATLANTA","GA","303844351","04/03/2015","180.39","P","CONFERENCE CALL SERVICES","","","","","","2073120151248171068","1019054","SB07301535011173",""
"C00003418","N","2015","M4","15951199773","21B","F3X","SB","CONGRESSIONAL LIQUOR AND DELI","WASHINGTON","DC","20003","03/20/2015","30.67","","CATERING/FOOD AND BEVERAGE","","","X","","ORG","4042120151242133684","1005310","2015M04L2100580M","2015M04L2100575"
"C00459297","N","2015","Q1","15951145671","17","F3","SB","BARRY, JAMES","HOLLAND","MI","494241691","01/20/2015","330.29","P","MILEAGE REIMBURSEMENT","","","","","IND","4041520151241885735","1003168","BD7B992EDDD3F4EC1A90",""
"C00406645","A","2015","M3","15951469459","21B","F3X","SB","CHARTER BUSINESS","ST. LOUIS","MO","63179","02/16/2015","321.97","","TELEPHONE BILL","001","Administrative/Salary/Overhead Expenses","","","ORG","4061420151245699006","1010341","SB21B.36330",""
"C00503151","N","2015","MY","201507319000486335","21B","F3X","SB","DEWITTE, JON","ALEXANDRIA","VA","223082227","01/02/2015","500","","FUNDRAISING CONSULTING","003","Solicitation and Fundraising Expenses","","","IND","4073120151248149008","1019697","SB21B.4637",""
"C00547240","N","2015","Q1","15970352604","17","F3","SB","ACCURATE WORLD LLC","WHITE PLAINS","MD","20695","03/27/2015","1052","","STATIONARY","","","","","ORG","4042020151242083517","1003661","17-04-00114-00127",""
"C00531632","N","2015","MY","201507159000225528","21B","F3X","SB","CHIPOTLE","WASHINGTON","DC","20036","03/03/2015","407","","EVENT FOOD","","","X","","ORG","4071620151247307533","1015673","SB21B.4431.2","SB21B.4431"
"C00341396","N","2015","MY","201507309000466884","21B","F3X","SB","VERIZON WIRELESS","BASKING RIDGE","NJ","07920","06/08/2015","2802.57","","PHONES","","","X","","ORG","4073120151248137757","1019224","SB21B.4562.59","SB21B.4562"
"C00397505","N","2015","Q2","201507159000186840","17","F3","SB","BP","WARRENVILLE","IL","605553018","04/02/2015","30.89","P","TRAVEL","","","","","ORG","4071620151247298673","1015491","D667089",""
"C00289603","A","2015","Q1","201507139000099219","17","F3","SB","THE FAIRMONT HOTEL - SAN JOSE","SAN JOSE","CA","95113","12/17/2014","20","P","PARKING","","","X","","ORG","4071420151247031824","1013892","D746851","D746847"
"C00044776","A","2015","M2","15950823114","21B","F3X","SB","STRATEGIC FUNDRAISING, INC.","CHICAGO","IL","606895326","01/09/2015","940","","FUNDRAISING CONSULTING","","","","","ORG","4022320151239103752","995285","SB21B.14347",""
"C00075820","A","2015","M7","201507279000427556","21B","F3X","SB","GROSS, JOSIAH","WASHINGTON","DC","20003","06/15/2015","1528.13","","PAYROLL","","","","","IND","4072820151247971798","1018208","SB21-0.043520",""
"C00476192","N","2015","Q2","201507149000118628","17","F3","SB","BONDERMAN, REGAN MS.","INDIANAPOLIS","IN","462502518","04/30/2015","937.08","P","PAYROLL","","","","","IND","4071520151247126600","1014425","B1FEC16B21C5946D0947",""
"C00525600","N","2015","MY","201507319000512041","21B","F3X","SB","UBER CAR SERVICE","SAN FRANCISCO","CA","94105","06/03/2015","50","","TRAVEL","002","Travel Expenses","X","","ORG","4073120151248154036","1019855","D570764","D569818"
"C00395467","N","2015","Q1","15951170253","17","F3","SB","PALMTAG, JANET","NEBRASKA CITY","NE","68410","01/21/2015","33.16","P","REIMBURSEMENT:  SEE BELOW","001","Administrative/Salary/Overhead Expenses","","REIMBURSEMENT:  SEE BELOW","IND","4041720151242013150","1004095","SB17-EX6087",""
"C00387464","N","2015","MY","201507319000510848","21B","F3X","SB","CAPITAL EAGLE INC","WASHINGTON","DC","20018","05/08/2015","42.5","","FOOD/BEVERAGE","","","","","ORG","4073120151248153368","1019827","SB21B.I16079",""
"C00003418","A","2015","M7","201507239000362791","21B","F3X","SB","BRINSER, KATHERINE","LINDENHURST","IL","60046","06/12/2015","200","","STIPEND","","","","","IND","4072320151247882994","1017430","2015M07L2100248",""
"C00575282","N","2015","Q2","201507159000168294","17","F3","SB","APEX","BEVERLY","MA","01915","06/30/2015","4","P","MERCHANT FEES","","","","","ORG","4071720151247453373","1015200","SB17.4303",""
"C00541391","N","2015","MY","201507159000179806","21B","F3X","SB","FIRST BANK MERCHANT SERVICES","ATLANTA","GA","303395401","03/03/2015","19.95","G","CONTRIBUTION PROCESSING FEES","003","Solicitation and Fundraising Expenses","","","ORG","4071620151247293898","1015362","D571052",""
"C00010603","N","2015","M6","15951509577","21B","F3X","SB","IRELAND, AARON","PHILADELPHIA","PA","19125","05/29/2015","1883.69","","SALARIES","","","","","IND","4062320151245931630","1011325","SB21B-282327",""
"C00040857","A","2015","M4","201507169000245508","21B","F3X","SB","DARGA, PATRICIA","TROY","MI","480855024","03/30/2015","120","","VOUCHER PRIZE PAYOUTS","","","","","IND","4071620151247316497","1015865","D510544",""
"C00329425","N","2015","M7","201507149000113872","21B","F3X","SB","SUNTRUST BANK","KENNESAW","GA","301444534","06/01/2015","612.86","","BANK SERVICE CHARGE","001","Administrative/Salary/Overhead Expenses","","BANK SERVICE CHARGE","ORG","4071520151247123749","1014256","9317662",""
"C00350785","A","2015","Q1","15020178860","17","F3","SB","ARISTOTLE INTERNATIONAL","WASHINGTON","DC","200031164","02/11/2015","50","","CC TRANSACTION FEES","","","","","","2071720151247473896","1015909","SB07161588601021",""
"C00391029","N","2015","Q1","15951116363","17","F3","SB","FRESNO COUNTY DEMOCRATIC WOMEN'S CLUB","FRESNO","CA","937011600","02/06/2015","600","P","TABLE FOR JEFFERSON-JACKSON DAY DINNER","003","Solicitation and Fundraising Expenses","","","ORG","4040920151241757979","1001673","SB17.9631",""
"C00459461","A","2015","Q1","15951472421","17","F3","SB","CAPITOL HILL SUITES","WASHINGTON","DC","20003","01/19/2015","706.48","P","FUNDRAISING EVENT EXPENSE","003","Solicitation and Fundraising Expenses","X","MEMO","ORG","4061520151245707673","1010425","0001736-0004",""
"C00573519","N","2015","Q2","201507159000193042","23","F3P","SB","CMDI","TYSONS CORNER","VA","22182","04/14/2015","50","","CREDIT CARD MERCHANT FEES","","","","","ORG","4071720151247455800","1015509","SB23.10124",""
"C00197160","N","2015","Q2","201507159000137950","17","F3","SB","AMERICAN EXPRESS","PHOENIX","AZ","850723852","06/03/2015","7.95","P","E-MERCHANT FEES","001","Administrative/Salary/Overhead Expenses","","","ORG","4071520151247141406","1014878","B-E-15538",""
"C00443689","N","2015","Q1","15951161405","17","F3","SB","THE MAJORITY GROUP","WASHINGTON","DC","200034067","03/28/2015","300","P","EVENT - ROOM RENTAL","","","","","ORG","4041720151242008201","1003825","D427922",""
"C00271338","N","2015","M5","15951408226","21B","F3X","SB","JETBLUE AIRWAYS","FOREST HILLS","NY","113757212","04/23/2015","40","","TRAVEL","","","X","*","ORG","4052020151243860645","1008495","VNH369YT1H1","VNH369YT0Q6"
"C00578658","N","2015","Q2","201507159000236663","23","F3P","SB","ACTBLUE TECHNICAL SERVICES","CAMBRIDGE","MA","022382110","06/07/2015","1.2","P","CREDIT CARD PROCESSING FEE","","","","","ORG","4071620151247310333","1015715","VQBGB9HJ249",""
"C00010603","N","2015","M3","15970313595","21B","F3X","SB","IRON MOUNTAIN","NEW YORK","NY","100877128","02/13/2015","44.49","","RENT","","","","","ORG","4032620151240988978","999301","SB21B-279623",""
"C00136457","N","2015","M5","15951424245","21B","F3X","SB","SWETZ, MICHAEL","CONCORD","NH","033014844","04/15/2015","1377.84","","SALARY","","","","","IND","4052220151243895584","1008862","B6347C4606AD842B1A1B",""
"C00300426","N","2015","MY","201507169000246074","21B","F3X","SB","EVANS, SARAH","DOUGLAS","GA","31534","02/05/2015","599","","RAFFLE PRIZE WINNER","","","","","IND","4071620151247317338","1015879","SB21B.9882",""
"C00466870","N","2015","Q2","201507159000182307","17","F3","SB","PENNSYLVANIA FUTURE FUND","SOUDERTON","PA","189642700","05/21/2015","5000","P","CONTRIBUTION","001","Administrative/Salary/Overhead Expenses","","","ORG","4071620151247295606","1015412","BE9EF3FD7038B4D67962",""
"C00514893","N","2015","Q2","201507159000202376","17","F3","SB","ADP","CHANDLER","AZ","852263250","06/30/2015","796.71","P","PAYROLL TAXES","","","","","ORG","4071620151247301291","1015549","D671084",""
"C00250720","N","2015","Q1","15970333795","17","F3","SB","APPTIX INC.","PALATINE","IL","600557826","01/09/2015","94.3","P","EMAIL SERVICE","006","Campaign Materials","X","MEMO","ORG","4040920151241758613","1001730","0045948-0014",""
"C00434563","N","2015","Q2","201507160200195606","17","F3","SB","UNITED AIRLINES","CHICAGO","IL","60666","04/01/2015","8.99","P","TRAVEL EXPENSES - MEALS","002","Travel Expenses","X","[MEMO ITEM]","","2073020151248077268","1018692","SB0729155606401",""
"C00326264","N","2015","Q1","15970362456","17","F3","SB","PAYCHEX INC","GLENDALE","CA","912033338","02/12/2015","63.86","P","PAYROLL SERVICE FEES","","","","","ORG","4041620151241945034","1004131","D750418",""
"C00538835","N","2015","Q1","15951116187","21B","F3X","SB","ACTBLUE","CAMBRIDGE","MA","022382110","03/29/2015","228.08","","PROCESSING FEE","","","","","PAC","4040920151241757844","1001658","D572034",""
"C00000935","N","2015","M4","15970671424","21B","F3X","SB","UNITED AIRLINES","CHICAGO","IL","60666","02/11/2015","25","","TRAVEL","002","Travel Expenses","X","MEMO ENTRY","ORG","4042320151242255961","1005390","SB21B-933668-10000","SB21B-933668"
"C00304709","N","2015","Q2","201507159000203759","17","F3","SB","PUBLIC STORAGE","FEDERAL WAY","WA","98003","06/15/2015","134","P","STORAGE SPACE RENT","","","","","ORG","4071620151247302398","1015568","D765677",""
"C00457747","T","2015","TER","201507319000479531","21B","F3X","SB","PERKINS COIE LLP","SEATTLE","WA","98101","06/18/2015","84.2","","LEGAL & COMPLIANCE SERVICES","","","","","ORG","4073120151248146038","1019502","D670206",""
"C00575795","N","2015","Q2","201507159000218602","23","F3P","SB","GUTIERREZ, GREGORIO","NEW YORK","NY","101855256","05/15/2015","1899.64","P","PAYROLL","","","","","IND","4071720151247460028","1015585","D3938",""
"C00411587","N","2015","Q1","15020127453","17","F3","SB","M&T BANK-CARDMEMBER SERVICES","SAINT LOUIS","MO","631790408","01/13/2015","585.16","P","CREDIT CARD PAYMENT-SEE BELOW","","","","","","2043020151242371948","1006125","SB043015745382",""
"C00372532","N","2015","Q1","15970353418","17","F3","SB","GULA GRAHAM GROUP","WASHINGTON","DC","20003","02/10/2015","650","P","INKIND: SEE MEMO: VERIFIED PARTNERSHIP; FUNDRAISING EXPENSES AND EVENT CONSULTING","","","","","ORG","4042020151242084145","1003701","B-I-19034",""
"C00226522","A","2015","Q1","15951399955","17","F3","SB","ACTBLUE","SOMERVILLE","MA","02144","03/25/2015","19.75","P","CONDIUIT FEE - JAYNEFITZGERALD $500.00 CONTRIBUTION","003","Solicitation and Fundraising Expenses","","","PAC","4051920151243803325","1008235","SB17.45266",""
"C00299404","N","2015","Q1","15951130837","17","F3","SB","ELIZABETH CONATSER","WASHINGTON","DC","20017","02/03/2015","4000","","CONSULTANT-FUNDRAISING","","","","CONSULTANT-FUNDRAISING","ORG","4041520151241877078","1002711","50408.E8631",""
"C00563759","N","2015","MY","201507279000428238","21B","F3X","SB","US POSTAL SERVICE","WASHINGTON","DC","20066","06/29/2015","3498.25","","POSTAGE","","","","","ORG","4072820151247973051","1018228","SB21B.179274",""
"C00540500","N","2015","Q2","201507160200191704","17","F3","SB","SUNOCO","NEWARK","NJ","071043922","04/17/2015","45.78","P","TRAVEL","","","X","[MEMO ITEM]","","2073020151248076599","1018678","SB0729151704325",""
